category,grade,url,title,score,image2,image1,image3,image4,buy1,buy2,buy3,buy4
Melatonin,A+,https://labdoor.com/review/natrol-melatonin-fast-dissolve-10mg,Natrol Melatonin Fast Dissolve 10mg,98.8,https://cdn.labdoor.io/w_400/product/images/9a730d18-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a730b83-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a730d3f-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/Natrol-Melatonin-Dissolve-Tablets-Citrus/dp/B007ZN7AF8?ie=UTF8&qid=1446855565&sr=8-1&keywords=Natrol%2BMelatonin%2BFast%2BDissolve%2B10mg&th=1&linkCode=ll1&tag=lab02-20&linkId=c241146af1c3dab08c3db4fb2d21fc17&language=en_US&ref_=as_li_ss_tl,,,
Melatonin,A+,https://labdoor.com/review/optimum-nutrition-melatonin,Optimum Nutrition Melatonin,98.4,https://cdn.labdoor.io/w_400/product/images/9a73115d-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a73113a-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a731181-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,,
Melatonin,A+,https://labdoor.com/review/nature-made-melatonin,Nature Made Melatonin,97.5,https://cdn.labdoor.io/w_400/product/images/9a730e63-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a730e3d-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a730e86-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://goto.walmart.com/c/2239968/568838/9383?veh=aff&sourceid=imp_000011112222333344&prodsku=46230344&u=https%3A%2F%2Fwww.walmart.com%2Fip%2FNature-Made-Melatonin-3mg-Tablets-120-ea-Pack-of-2%2F46230344,https://iherb.prf.hn/click/camref:1101liyXD/p_id:1100l398042/destination:https://www.iherb.com/pr/nature-made-melatonin-3-mg-240-tablets/76911,,
Melatonin,A+,https://labdoor.com/review/nutritionworks-sleep-soundly-melatonin,NutritionWorks Sleep Soundly Melatonin,97,https://cdn.labdoor.io/w_400/product/images/9a7310f0-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7310cc-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a731116-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/Sleep-Soundly-Melatonin-2-Ounce-Bottle/dp/B00415M7CO?ie=UTF8&qid=1447113697&sr=8-1&keywords=NutritionWorks+Sleep+Soundly+Melatonin&linkCode=ll1&tag=lab02-20&linkId=76ce3c2091299de069c0d1a728db31d0&language=en_US&ref_=as_li_ss_tl,,,
Melatonin,A,https://labdoor.com/review/amazing-nutrition-melatonin,Amazing Nutrition Melatonin,96,https://cdn.labdoor.io/w_400/product/images/9a72ba27-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a72ba02-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a72ba4b-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/Amazing-Nutrition-Melatonin-120-Tablets/dp/B00U3SZZIG?ie=UTF8&qid=1446854901&sr=8-1&keywords=Amazing%2BNutrition%2BMelatonin&th=1&linkCode=ll1&tag=lab02-20&linkId=1ff3ce86b987a4b8eaa544d5d4a94d35&language=en_US&ref_=as_li_ss_tl,,,
Melatonin,A,https://labdoor.com/review/natures-way-melatonin-lozenge,Nature's Way Melatonin Lozenge,95.2,https://cdn.labdoor.io/w_400/product/images/9a730faa-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a730f85-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a730fcd-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FNature-s-Way-Melatonin-Lozenge-2-5-mg-100-Vegan-Lozenges%2F7286,https://www.amazon.com/Natures-Way-Melatonin-Lozenge-100-Count/dp/B00024D20Y?ie=UTF8&qid=1447112944&sr=8-1&keywords=Nature%27s+Way+Melatonin+Lozenge&linkCode=ll1&tag=lab02-20&linkId=8c375ae2fa0884498611f5ab750ffba3&language=en_US&ref_=as_li_ss_tl,,
Melatonin,B+,https://labdoor.com/review/vitafusion-sleepwell-melatonin,Vitafusion SleepWell Melatonin,87.3,https://cdn.labdoor.io/w_400/product/images/9a73162e-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a73160a-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a731652-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,,
Melatonin,B,https://labdoor.com/review/sundown-naturals-melatonin-gummies,Sundown Naturals Melatonin Gummies,84.8,https://cdn.labdoor.io/w_400/product/images/9a731551-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a73152c-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a731575-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/Sundown-Naturals-Melatonin-Gummies-Count/dp/B00HUZYNGA?ie=UTF8&qid=1447114585&sr=8-1-fkmr1&keywords=Spring+Valley+Sundown+Naturals+Melatonin+Gummies&linkCode=ll1&tag=lab02-20&linkId=398e84c656100de6338778d2c5f752d2&language=en_US&ref_=as_li_ss_tl,,,
Milk Chocolate,D-,https://labdoor.com/review/trader-joes-milk-chocolate-bar,Trader Joe's Milk Chocolate Bar,61.5,https://cdn.labdoor.io/w_400/product/images/9a7721fb-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7721d7-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,,,
Milk Chocolate,D-,https://labdoor.com/review/365-everyday-value-organic-milk-chocolate-bar,365 Everyday Value Organic Milk Chocolate Bar,60.4,https://cdn.labdoor.io/w_400/product/images/9a772441-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a77241e-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,,,
Milk Chocolate,F,https://labdoor.com/review/lindt-classic-recipe-milk-chocolate,Lindt Classic Recipe Milk Chocolate,57.4,https://cdn.labdoor.io/w_400/product/images/9a77228d-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a772268-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,,,
Milk Chocolate,F,https://labdoor.com/review/hersheys-kisses-milk-chocolate,Hershey's Kisses Milk Chocolate,57.2,https://cdn.labdoor.io/w_400/product/images/9a7723f9-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7723d6-1448-11eb-9dfd-06f7a2c059a3.jpg,,,https://www.amazon.com/KISSES-Chocolate-Silver-Foils-Ounce/dp/B00U3WWWXI?ie=UTF8&qid=1486595702&sr=8-2&keywords=Hershey%27s+Kisses+Milk+Chocolate+Classic+Bag+1&th=1&linkCode=ll1&tag=lab02-20&linkId=c3da77dab72dfded62bc843facaee32a&language=en_US&ref_=as_li_ss_tl,,,
Milk Chocolate,F,https://labdoor.com/review/hersheys-milk-chocolate-bar,Hershey's Milk Chocolate Bar,56.9,https://cdn.labdoor.io/w_400/product/images/9a7723b0-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a77238b-1448-11eb-9dfd-06f7a2c059a3.jpg,,,https://www.amazon.co.uk/Hersheys-Creamy-Milk-Chocolate-Pack/dp/B000IXWCQO/ref=as_li_ss_tl?ie=UTF8&qid=1486595504&sr=8-2&keywords=Hershey%27s+Milk+Chocolate+1.55+oz+Bar&linkCode=sl1&tag=lab02-21&linkId=73ba6e7af00dcae74e8d45e226b92329,https://www.amazon.com/Hersheys-Milk-Chocolate-1-55-Ounce/dp/B086LHQHLT?ie=UTF8&qid=1486595498&sr=8-1&keywords=Hershey%27s%2BMilk%2BChocolate%2B1.55%2Boz%2BBar&th=1&linkCode=ll1&tag=lab02-20&linkId=0a1de8c6cd7a9817214f0c2baf49092b&language=en_US&ref_=as_li_ss_tl,,
Milk Chocolate,F,https://labdoor.com/review/sees-candies-classic-milk-chocolate-bar,See's Candies Classic Milk Chocolate Bar,55.6,https://cdn.labdoor.io/w_400/product/images/9a7722d4-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7722b0-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,,,
Milk Chocolate,F,https://labdoor.com/review/dove-silky-smooth-milk-chocolate-promises,Dove Silky Smooth Milk Chocolate Promises,51.9,https://cdn.labdoor.io/w_400/product/images/9a77231c-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a7722f9-1448-11eb-9dfd-06f7a2c059a3.jpg,,,https://www.amazon.com/Dove-Chocolate-Promises-9-5-Ounce-Packages/dp/B0029JEKAG?ie=UTF8&qid=1486595215&sr=8-2&keywords=Dove%2BSilky%2BSmooth%2BMilk%2BChocolate%2BPromises&th=1&linkCode=ll1&tag=lab02-20&linkId=b2d60df36a4029cfd58b963602af2cf1&language=en_US&ref_=as_li_ss_tl,,,
Milk Chocolate,F,https://labdoor.com/review/cadbury-dairy-milk-chocolate-velvety-smooth-bar,Cadbury Dairy Milk Chocolate Velvety Smooth Bar,51.8,https://cdn.labdoor.io/w_400/product/images/9a772245-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a77221f-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,,,
Milk Chocolate,F,https://labdoor.com/review/m-ms-milk-chocolate,M&m's Milk Chocolate,50.2,https://cdn.labdoor.io/w_400/product/images/9a772366-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a772341-1448-11eb-9dfd-06f7a2c059a3.jpg,,,https://www.amazon.com/Chocolate-Candy-Singles-1-69-Ounce-48-Count/dp/B004ZKKS3U?ie=UTF8&qid=1486595349&sr=8-1&keywords=m&m%27s+milk+chocolate+candies+1.69+oz+package=&th=1&linkCode=ll1&tag=lab02-20&linkId=b4fad44518e2e9a0a4c6653abfa9e062&language=en_US&ref_=as_li_ss_tl,,,
Multivitamins,A+,https://labdoor.com/review/legion-triumph-mens-sport-multivitamin,Legion Triumph Men's Sport Multivitamin,99,https://cdn.labdoor.io/w_400/product/images/597vu5hojgr3olvpv35pfc.png,https://cdn.labdoor.io/w_400/product/images/ba8jpl2v3yyigcycvjd2.png,https://cdn.labdoor.io/w_400/product/images/to04nam5u0bd2trnftkbbt.png,,https://legionathletics.com/products/supplements/triumph-multivitamin-for-men/?utm_source=Bing&utm_medium=cpc&utm_campaign=brnd_npd_bing_srch_usa_bof_manual_brand-product&utm_content=Paid-Advertising&nbt=nb%3Amicrosoft%3Ao%3A494007588%3A1243548287986257%3A77721937080090&nb_mt=e&nb_bmt=bb&nb_oii=77722157907824&nb_qs=legion%20triumph&nb_fii=&nb_li_ms=&nb_lp_ms=72476&nb_pi=&nb_pc=&nb_ci=&h_campaign_id=494007588&bng_id=1243548287986257&h_ad_id=77721937080090,https://www.amazon.com/dp/B00L87YFL4?maas=maas_adg_5C0EBF8E7756119D82394A5961589E73_afap_abs&th=1&linkCode=ll1&tag=lab02-20&linkId=fdfbe202e483d37f370ea482eefae754&language=en_US&ref_=as_li_ss_tl,,
NMN - Nicotinamide Mononucleotide,,,,,,,,,,,,
Nootropics,A+,https://labdoor.com/review/performance-lab-mind-lab-pro-universal-nootropic,Performance Lab Mind Lab Pro Universal Nootropic,99.5,https://cdn.labdoor.io/w_400/product/images/fbqz0hbs2lu7h7xat405f5.jpg,https://cdn.labdoor.io/w_400/product/images/vw0huebtoqhjo18le1jp6n.jpg,https://cdn.labdoor.io/w_400/product/images/948qgsadsm8wrqrcjuxwup.jpg,,https://www.performancelab.com/products/mind-lab-pro,https://www.amazon.com/Mind-Lab-Pro-Preservatives-Phosphatidylserine/dp/B07H5354D8?crid=1JPW6G56097T1&keywords=Performance+Lab+Mind+Lab+Pro+Universal+Nootropic&qid=1707423699&sprefix=performance+lab+mind+lab+pro+universal+nootropic%2Caps%2C254&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1&linkCode=ll1&tag=lab02-20&linkId=70365351de21f5905114367a469d49ec&language=en_US&ref_=as_li_ss_tl,,
Pine Needle Extract,A,https://labdoor.com/review/kawabata-pine-needle-extract,Kawabata Pine Needle Extract,96.7,https://cdn.labdoor.io/w_400/product/images/01hbvqi0gfrhn11y6dhkkeb-2.jpg,https://cdn.labdoor.io/w_400/product/images/01hbvqi0gfrhn11y6dhkkeb-1.jpg,https://cdn.labdoor.io/w_400/product/images/01hbvqi0gfrhn11y6dhkkeb-3.jpg,,https://www.hongkongmall.com/en/product/1281516-%E5%B7%9D%E7%AB%AF_%E5%B7%9D%E7%AB%AF+-+%E7%B4%85%E6%9D%BE%E9%87%9D%E6%BF%83%E7%B8%AE%E7%B2%BE%E8%8F%AF%E8%86%A0%E5%9B%8A+1pc,,,
PQQ - Pyrroloquinoline Quinone Disodium Salt,,,,,,,,,,,,
Pre-Workout,A,https://labdoor.com/review/legion-pulse-pre-workout-drink,Legion Pulse Pre-Workout Drink,91.3,https://cdn.labdoor.io/w_400/product/images/rcdtakd3bijcqn8caclp8c.png,https://cdn.labdoor.io/w_400/product/images/ooy2ixf1rdidj1xcn7gxk.png,https://cdn.labdoor.io/w_400/product/images/23awi0hzqm281oad81s57.png,,https://legionathletics.com/products/supplements/pulse-pre-workout/?utm_source=Sponsorship&utm_medium=CPC&utm_campaign=labdoor&utm_content=Paid-Advertising&la_pt_visit=true&utm_id=Pulse,https://www.amazon.com/gp/product/B06XC5XTRQ?ie=UTF8&th=1&linkCode=ll1&tag=lab02-20&linkId=a60466a225d1ffa71ccf1eacfe8022ec&language=en_US&ref_=as_li_ss_tl,,
Pre-Workout,A+,https://labdoor.com/review/transparent-labs-bulk,Transparent Labs Bulk,98.8,,https://cdn.labdoor.io/w_400/product/images/jjrw3o27ytcduwstsw4e.jpg,,,https://www.amazon.com/Transparent-Labs-Bulk-Workout-Powder/dp/B0CTTSYVBY?crid=XSQQIJQHTXTQ&dib=eyJ2IjoiMSJ9.coVsSX5vEeboNlucOSx-EGiz2A0keLpmF2pXY77oI9cJ_F4spRyBBi3rM7g65cf4ccxjDDzYBnYSXjLb3MMmmfeet3RymtabeFxzecVHmDrucivVTmwLU8SI7cKaowUV_mwxWKj7A8fRuREfumDSOMcCHCCoBM-ECfOV18DIKhk9-xAirwrrrj495s5vEnxuwjjWSLlMbJmJcsV4LhlYyida8DZXIqBgRkXsrlh8B4yA3p-FeApfjIo45tcbUXDQf-UnPyO-tUmwiXpQMFWhmHlSeMSYTnrv72cLOfU_ARs.t1JVvdAaMbla0fSwyKSXkeya0fLuMfwlEfKFlay-iZs&dib_tag=se&keywords=Transparent%2BLabs%2BBulk&qid=1755013335&sprefix=transparent%2Blabs%2Bbulk%2Caps%2C217&sr=8-1&th=1&linkCode=ll1&tag=lab02-20&linkId=33a4c46cb287f410e93234ae121b8add&language=en_US&ref_=as_li_ss_tl,,,
Prenatal Vitamins,B,https://labdoor.com/review/garden-of-life-vitamin-code-raw-prenatal-multivitamin,Garden Of Life Vitamin Code Raw Prenatal Multivitamin,84.9,https://cdn.labdoor.io/w_400/product/images/9a70c2ec-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c2c5-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c313-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c33a-1448-11eb-9dfd-06f7a2c059a3.jpg,https://goto.walmart.com/c/2239968/568838/9383?veh=aff&sourceid=imp_000011112222333344&prodsku=151197262&u=https%3A%2F%2Fwww.walmart.com%2Fip%2FGarden-of-Life-Vitamin-Code-Raw-Prenatal-180-Capsules%2F151197262,https://iherb.prf.hn/click/camref:1101liyXD/p_id:1100l398042/destination:https://www.iherb.com/pr/garden-of-life-vitamin-code-raw-prenatal-90-vegetarian-capsules/18258,,
Prenatal Vitamins,B-,https://labdoor.com/review/zahler-prenatal-vitamin-dha,Zahler Prenatal Vitamin + DHA,82.6,https://cdn.labdoor.io/w_400/product/images/9a710a56-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710a31-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710a7c-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710aa1-1448-11eb-9dfd-06f7a2c059a3.jpg,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FZahler-Prenatal-DHA-300-180-Softgels%2F76662,https://www.amazon.com/Zahler-Prenatal-Vitamins-development-Certified/dp/B01KYBTSQQ?s=hpc&ie=UTF8&qid=1518448336&sr=1-14&keywords=prenatal%2Bvitamins&th=1&linkCode=ll1&tag=lab02-20&linkId=41544eeacd93c9a2573e22369ce36787&language=en_US&ref_=as_li_ss_tl,,
Prenatal Vitamins,C+,https://labdoor.com/review/new-chapter-perfect-prenatal,New Chapter Perfect Prenatal,79.5,https://cdn.labdoor.io/w_400/product/images/9a70c258-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c233-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c27c-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c2a1-1448-11eb-9dfd-06f7a2c059a3.jpg,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FNew-Chapter-Perfect-Prenatal-Multivitamin-96-Vegetarian-Tablets%2F82268,http://www.amazon.com/gp/product/B003DGZRNS/ref=as_li_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=B003DGZRNS&linkCode=as2&tag=lab02-20&linkId=7YH5STT56XDZOH6D,,
Prenatal Vitamins,C,https://labdoor.com/review/rainbow-light-prenatal-petite-mini,Rainbow Light Prenatal Petite Mini,75.1,https://cdn.labdoor.io/w_400/product/images/9a710aec-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710ac7-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710b11-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/p_id:1100l398042/destination:https://www.iherb.com/pr/rainbow-light-prenatal-petite-mini-tablet-180-mini-tablets/40955,https://www.amazon.com/gp/product/B002CPRLH6?ie=UTF8&linkCode=ll1&tag=lab02-20&linkId=b3be95b6f7d16e044432c2a62087043a&language=en_US&ref_=as_li_ss_tl,,
Prenatal Vitamins,C,https://labdoor.com/review/deva-vegan-prenatal-multivitamin,Deva Vegan Prenatal Multivitamin,75,https://cdn.labdoor.io/w_400/product/images/9a710f49-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710f23-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710f6e-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FDeva-Vegan-Prenatal-Multivitamin-Mineral-One-Daily-90-Coated-Tablets%2F55144,http://www.amazon.com/gp/product/B000V865DW/ref=as_li_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=B000V865DW&linkCode=as2&tag=lab02-20&linkId=E73SAXPK7DC5GLFU,,
Prenatal Vitamins,C,https://labdoor.com/review/nordic-naturals-prenatal-dha,Nordic Naturals Prenatal DHA,74.4,https://cdn.labdoor.io/w_400/product/images/9a710fb7-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710f94-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710fdc-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FNordic-Naturals-Prenatal-DHA-Unflavored-Formula-180-Soft-Gels%2F43653,http://www.amazon.ca/gp/product/B003ZKLTSO/ref=as_li_ss_tl?ie=UTF8&camp=15121&creative=390961&creativeASIN=B003ZKLTSO&linkCode=as2&tag=lab0f-20,,
Prenatal Vitamins,C,https://labdoor.com/review/rainbow-light-prenatal-one,Rainbow Light Prenatal One,74.1,https://cdn.labdoor.io/w_400/product/images/9a710bf5-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710bd0-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710c1a-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/p_id:1100l398042/destination:https://www.iherb.com/pr/rainbow-light-prenatal-one-multivitamin-150-tablets/14369,https://www.amazon.com/gp/product/B00115BJ30?ie=UTF8&th=1&linkCode=ll1&tag=lab02-20&linkId=812bcd8398e16335d00c061030485de4&language=en_US&ref_=as_li_ss_tl,,
Prenatal Vitamins,C-,https://labdoor.com/review/twinlab-prenatal-care,Twinlab Prenatal Care,72.6,https://cdn.labdoor.io/w_400/product/images/9a711025-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a711000-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a711048-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://www.amazon.com/gp/product/B00BNPL0PU?ie=UTF8&linkCode=ll1&tag=lab02-20&linkId=8ffa37e11111dc06d3f78c7f8bcfb7a8&language=en_US&ref_=as_li_ss_tl,,,
Prenatal Vitamins,C-,https://labdoor.com/review/the-honest-company-prenatal-multivitamin,The Honest Company Prenatal Multivitamin,71.7,https://cdn.labdoor.io/w_400/product/images/9a71112a-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a711103-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a71114f-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a711175-1448-11eb-9dfd-06f7a2c059a3.jpg,,,,
Prenatal Vitamins,C-,https://labdoor.com/review/new-chapter-wholemega-prenatal,New Chapter Wholemega Prenatal,71.1,https://cdn.labdoor.io/w_400/product/images/9a70c47b-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c456-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c49e-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c4c3-1448-11eb-9dfd-06f7a2c059a3.jpg,http://www.jdoqocy.com/click-7731907-10379258-1424287204000?url=http%3A%2F%2Fwww.vitaminshoppe.com%2Fp%2Fnew-chapter-wholemega-prenatal-500-mg-90-softgels%2Fcn-1014%3Fmr%3AtrackingCode%3D648E01D4-C4FA-E211-A755-BC305BF82162%26mr%3AreferralID%3DNA&cjsku=CN,http://www.amazon.ca/gp/product/B0036BU9FQ/ref=as_li_ss_tl?ie=UTF8&camp=15121&creative=390961&creativeASIN=B0036BU9FQ&linkCode=as2&tag=lab0f-20,http://www.amazon.co.uk/gp/product/B0036BU9FQ/ref=as_li_tl?ie=UTF8&camp=1634&creative=19450&creativeASIN=B0036BU9FQ&linkCode=as2&tag=lab0c-21&linkId=DQMZTTPK3TNCVWKS,http://amzn.to/2CBb2Dn
Prenatal Vitamins,C-,https://labdoor.com/review/garden-of-life-oceans-mom-prenatal-dha,Garden Of Life Ocean's Mom Prenatal DHA,70.8,https://cdn.labdoor.io/w_400/product/images/9a70c680-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c65a-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c6a5-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710969-1448-11eb-9dfd-06f7a2c059a3.jpg,https://iherb.prf.hn/click/camref:1101liyXD/destination:https%3A%2F%2Fwww.iherb.com%2Fpr%2FGarden-of-Life-Oceans-Mom-Prenatal-DHA-Strawberry-30-Softgels%2F18250,https://www.amazon.com/gp/product/B0039LF25A?ie=UTF8&linkCode=ll1&tag=lab02-20&linkId=8d8da562af42a498f4eac3d24dfb0da4&language=en_US&ref_=as_li_ss_tl,,
Prenatal Vitamins,C-,https://labdoor.com/review/nature-made-prenatal-multi-dha,Nature Made Prenatal Multi + DHA,70.1,https://cdn.labdoor.io/w_400/product/images/9a70c392-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c35e-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a70c3b7-1448-11eb-9dfd-06f7a2c059a3.jpg,,https://iherb.prf.hn/click/camref:1101liyXD/p_id:1100l398042/destination:https://www.iherb.com/pr/nature-made-prenatal-multi-dha-90-softgels/40458,https://www.amazon.com/gp/product/B005G4YCHW?ie=UTF8&th=1&linkCode=ll1&tag=lab02-20&linkId=1b863255bc95518852b8fe5385296255&language=en_US&ref_=as_li_ss_tl,,
Prenatal Vitamins,C-,https://labdoor.com/review/similac-prenatal-multivitamin,Similac Prenatal  Multivitamin,70.1,https://cdn.labdoor.io/w_400/product/images/9a710b5d-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710b36-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710b85-1448-11eb-9dfd-06f7a2c059a3.jpg,https://cdn.labdoor.io/w_400/product/images/9a710baa-1448-11eb-9dfd-06f7a2c059a3.jpg,http://www.amazon.com/gp/product/B007ZM412E/ref=as_li_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=B007ZM412E&linkCode=as2&tag=lab02-20&linkId=67NRY4TQVT2AOWFL,,,
